id,path,no_cotizacion,fecha,producto,sku,descripcion,unidades,precio_p,precio_unitario,precio_cu,precio_final
4/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,RAM,KF552C40BBA-32,"Memoria Ram Kingston Fury Beast Rgb 32gb Ddr5, 5200 Mhz, 288-pin Dimm",2,1420,1420,2030.6,4061.2
5/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1Tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,950,950,1358.5,1358.5
6/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1420,1420,2030.6,2030.6
7/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,Fuente de Poder,G12-GC-850,"Fuente De Poder Seasonic G12 Gc 850w Gold, Direct Output",1,1500,1500,2145,2145
8/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,Gabinete,,"Gabinete Thermaltake H570 Con Ventana Argb, Media Torre, Micro-atx, Mini-itx, Eatx, Ventana De Cristal, 3x Ven Frontales 120 Mm, 1x Ven Trasero 120 Mm",1,1800,1800,2574,2574
9/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2893,2025/VE-Z1-2893,VE-Z1-2893,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Procesador,100-100001582BOX,"Procesador Amd Ryzen 7 5800xt, Socket Am4, 3.8 Ghz, Nucleos 8, Cache 36 Mb, Disipador",1,3200,3200,4576,4576
2/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Motherboard,PRIME B550M-A AC,"Tarjeta Madre Asus Prime B550m-a Ac, Amd Am4, Micro Atx",1,1600,1600,2288,2288
3/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,GPU,RX7600 8G-F,"Tarjeta De Video Powercolor Fighter Amd Radeon Rx 7600, 8gb, 128 Bit, Gddr6, Pci Express 4.0",1,4500,4500,5940,5940
4/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,RAM,KF432C16BB/16,"Memoria Ram Kingston Fury Beast, 16gb, 3200mhz, Ddr4, Disipador Negro",2,500,500,715,1430
5/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,900,900,1287,1287
6/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Disipador,RR-S4KK-25SN-R1,"Disipador De Calor Cooler Master Hyper 212 Black Edition, Amd/intel, 120mm",1,500,500,715,715
7/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Fuente de Poder,SSR-650GB3,"Fuente De Poder Seasonic S12iii-650, 650w 80 Plus Bronze, 20+4 Pin Atx",1,1000,1000,1430,1430
8/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Gabinete,0-761345-10036-6,"Gabiente Antec Ax83 Rgb Extreme, 6 Ventiladores Incluidos, Negro",1,800,800,1144,1144
9/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Teclado y ratón,AC-936750,"Kit Teclado Y Mouse Acteck Creator Aurean Pro Mk477g, Alambrico, Usb, Led, Negro",1,300,300,429,429
11/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Monitor,,"Monitor Aoc 27b30h 27 Pulg, Full Hd, 100hz, Ips, 1xhdmi, 1xvga, Negro",1,1900,1900,2717,2717
12/VE-Z1-2894,2025/VE-Z1-2894,VE-Z1-2894,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Procesador,100-100000457BOX,"Procesador Amd Ryzen 5 5500, 3.60ghz, Socket Am4, Nucleos 6, Cache 16 Mb, Sin Graficos",1,1200,1200,1716,1716
2/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Motherboard,PRIME B550M-A AC,"Tarjeta Madre Asus Prime B550m-a Ac, Amd Am4, Micro Atx",1,1600,1600,2288,2288
3/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,GPU,RX7600 8G-F,"Tarjeta De Video Powercolor Fighter Amd Radeon Rx 7600, 8gb, 128 Bit, Gddr6, Pci Express 4.0",1,4500,4500,5940,5940
4/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,RAM,KF432C16BB/16,"Memoria Ram Kingston Fury Beast, 16gb, 3200mhz, Ddr4, Disipador Negro",2,500,500,715,1430
5/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,900,900,1287,1287
6/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Fuente de Poder,SSR-650GB3,"Fuente De Poder Seasonic S12iii-650, 650w 80 Plus Bronze, 20+4 Pin Atx",1,1000,1000,1430,1430
7/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Gabinete,0-761345-10036-6,"Gabiente Antec Ax83 Rgb Extreme, 6 Ventiladores Incluidos, Negro",1,800,800,1144,1144
8/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
9/VE-Z1-2895,2025/VE-Z1-2895,VE-Z1-2895,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Procesador,100-100001084WOF,"Procesador Amd Ryzen 7 9800x3d, Socket Am5, 4.7 Ghz, 5.2 Ghz, Cache 96 Mb, 8 Nucleos, 2200 Mhz",1,8500,8500,12155,12155
2/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Motherboard,ROG STRIX B650E-F GAMING WIFI,"Tarjeta Madre Rog Strix B650e-f Gaming Wifi, Am5 Atx, Ddr5, Wifi 6e, Aura Sync Rgb",1,5000,5000,7150,7150
3/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,GPU,TUF-RTX5080-O16G-GAMING,"Tarjeta De Video Asus Tuf Gaming NVIDIA GeForce RTX 5080, 16gb, Gddr7, Pci Express 5.0, 256 Bits",1,25700,25700,33924,33924
4/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,RAM,KF552C40BBA-32,"Memoria Ram Kingston Fury Beast Rgb 32gb Ddr5, 5200 Mhz, 288-pin Dimm",1,1420,1420,2030.6,2030.6
5/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,950,950,1358.5,1358.5
6/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1420,1420,2030.6,2030.6
7/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Fuente de Poder,PS-TPD-1200FNFAGU-H,"Fuente De Poder Thermaltake Premium Toughpower Gf A3 1200w Gold, Full Modular, Atx 3.0, Pcie 5.0",1,3600,3600,5148,5148
8/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Gabinete,0-761345-80107-2,"Gabinete Antec C7 Argb Midi Tower, E-atx, Atx, M-atx, Itx, 4x Ventiladores Negro",1,2000,2000,2860,2860
9/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2897,2025/VE-Z1-2897,VE-Z1-2897,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Procesador,100-100001404WOF,"Procesador AMD Ryzen 7 9700X con AMD Radeon Graphics, Socket AM5, 5.50GHz, 8 Núcleos, 40MB Caché - No incluye Disipador",1,7000,7000,10010,10010
2/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Motherboard,B850 GAMING PLUS WIFI,"Tarjeta Madre MSI B850 GAMING PLUS WIFI, ATX, Socket AM5, AMD B850, 256GB DDR5, HDMI/DP para AMD",1,4300,4300,6149,6149
3/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,GPU,TUF-RTX5090-O32G-GAMING,"Tarjeta De Video Asus Tuf GeForce RTX 5090 Oc Edition, 32gb, Gddr7, 512-bit, Pcie 5.0, 3xdp, 2xhdmi",1,43000,43000,56760,56760
4/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,RAM,KF552C36BBEK2-32,"Kit Memoria RAM Kingston KF552C36BBEK2-32 DDR5, 5200MHz, 32GB - 2 x 16GB, CL36, EXPO",1,1400,1400,2002,2002
5/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,950,950,1358.5,1358.5
6/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1400,1400,2002,2002
7/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Fuente de Poder,COREREACTORII1200G-BKCUS,"Fuente de Poder XPG COREREACTORII1200G-BKCUS 80 PLUS Gold, Modular, 24-pin ATX, 135mm, 1200W",1,3300,3300,4719,4719
8/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Gabinete,0-761345-10033-5,"Gabinete Antec C5 Midi Tower, Atx, Itx, Micro Atx, 7x Vent Argb, Negro",1,1700,1700,2431,2431
9/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2898,2025/VE-Z1-2898,VE-Z1-2898,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Procesador,100-100000719WOF,"Procesador Amd Ryzen 9 9950x3d Zen 5, Socket Am5, 5.7 Ghz, Cache 144 Mb, Graficos Si",1,12100,12100,17303,17303
2/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Motherboard,TUF GAMING B650-PLUS WIFI,"Tarjeta Madre Asus Tuf Gaming B650-plus Wifi, Skt Amd Am5, Ddr5, Usb 3.2, Hdmi, Dp, Wi-fi 6",1,3150,3150,4504.5,4504.5
3/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,GPU,GV-N507TGAMING OC-16GD,"Tarjeta De Video Gigabyte GeForce RTX 5070 Ti, 16 Gb, 256 Bit, Gddr7, Pci Express 5.0",1,0,0,0,0
4/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,RAM,KF552C40BBA-32,"Memoria Ram Kingston Fury Beast Rgb 32gb Ddr5, 5200 Mhz, 288-pin Dimm",2,1420,1420,2030.6,4061.2
5/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1Tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,950,950,1358.5,1358.5
6/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,0,0,0,0
7/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Fuente de Poder,G12-GC-850,"Fuente De Poder Seasonic G12 Gc 850w Gold, Direct Output",1,0,0,0,0
8/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Gabinete,,"Gabinete Thermaltake H570 Con Ventana Argb, Media Torre, Micro-atx, Mini-itx, Eatx, Ventana De Cristal, 3x Ven Frontales 120 Mm, 1x Ven Trasero 120 Mm",1,1800,1800,2574,2574
9/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2899,2025/VE-Z1-2899,VE-Z1-2899,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Procesador,100-100000719WOF,"Procesador Amd Ryzen 9 9950x3d Zen 5, Socket Am5, 5.7 Ghz, Cache 144 Mb, Graficos Si",1,0,0,0,0
2/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Motherboard,TUF GAMING B650-PLUS WIFI,"Tarjeta Madre Asus Tuf Gaming B650-plus Wifi, Skt Amd Am5, Ddr5, Usb 3.2, Hdmi, Dp, Wi-fi 6",1,0,0,0,0
3/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,GPU,GV-N507TGAMING OC-16GD,"Tarjeta De Video Gigabyte GeForce RTX 5070 Ti, 16 Gb, 256 Bit, Gddr7, Pci Express 5.0",1,18500,18500,24420,24420
4/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,RAM,KF552C40BBA-32,"Memoria Ram Kingston Fury Beast Rgb 32gb Ddr5, 5200 Mhz, 288-pin Dimm",2,0,0,0,0
5/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1Tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,0,0,0,0
6/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1420,1420,2030.6,2030.6
7/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Fuente de Poder,G12-GC-850,"Fuente De Poder Seasonic G12 Gc 850w Gold, Direct Output",1,1500,1500,2145,2145
8/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Gabinete,,"Gabinete Thermaltake H570 Con Ventana Argb, Media Torre, Micro-atx, Mini-itx, Eatx, Ventana De Cristal, 3x Ven Frontales 120 Mm, 1x Ven Trasero 120 Mm",1,0,0,0,0
9/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2900,2025/VE-Z1-2900,VE-Z1-2900,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Procesador,100-100000457BOX,"Procesador Amd Ryzen 5 5500, 3.60ghz, Socket Am4, Nucleos 6, Cache 16 Mb, Sin Graficos",1,1100,1100,1573,1573
2/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Motherboard,PRIME B550M-A AC,"Tarjeta Madre Asus Prime B550m-a Ac, Amd Am4, Micro Atx",1,1600,1600,2288,2288
3/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,GPU,90YV0K60-M0AA00,"Tarjeta De Video Asus Dual GeForce RTX 3050, 6 Gb, Gddr6, Pci Express 4.0, 96 Bits",1,2900,2900,3828,3828
4/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,RAM,KF432C16BB1/16,"Memoria Ram Kingston Fury Beast, 16gb, Ddr4, 3200mhz, Cl16, Dimm, Negro",1,500,500,715,715
5/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,900,900,1287,1287
6/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Fuente de Poder,SSR-650GB3,"Fuente De Poder Seasonic S12iii-650, 650w 80 Plus Bronze, 20+4 Pin Atx",1,900,900,1287,1287
7/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Gabinete,XZGAIRRGBB,"Gabinete Xzeal Ir02, Rgb, Ventiladores Frontales 6x120 Mm, 2xusb 3.2, Negro",1,1200,1200,1716,1716
8/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
9/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Teclado y ratón,920-007901,"Kit Teclado Y Raton Logitech Mk235, Inalambrico, Teclado Multimedia, Color Negro/gris",1,500,500,715,715
10/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Monitor,24B30H2,"Monitor Led Aoc 24b30h2, 23.8"", 1920x1080, Full Hd 1080p, 100hz, Ips, Negro",1,1300,1300,1859,1859
11/VE-Z1-2901,2025/VE-Z1-2901,VE-Z1-2901,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Procesador,100-100001404WOF,"Procesador AMD Ryzen 7 9700X con AMD Radeon Graphics, Socket AM5, 5.50GHz, 8 Núcleos, 40MB Caché - No incluye Disipador",1,7000,7000,10010,10010
2/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Motherboard,B850 GAMING PLUS WIFI,"Tarjeta Madre MSI B850 GAMING PLUS WIFI, ATX, Socket AM5, AMD B850, 256GB DDR5, HDMI/DP para AMD",1,4300,4300,6149,6149
3/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,GPU,TUF-RTX5090-O32G-GAMING,"Tarjeta De Video Asus Tuf GeForce RTX 5090 Oc Edition, 32gb, Gddr7, 512-bit, Pcie 5.0, 3xdp, 2xhdmi",1,45000,45000,59400,59400
4/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,RAM,KF552C36BBEK2-32,"Kit Memoria RAM Kingston KF552C36BBEK2-32 DDR5, 5200MHz, 32GB - 2 x 16GB, CL36, EXPO",1,1500,1500,2145,2145
5/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,1000,1000,1430,1430
6/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1500,1500,2145,2145
7/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Fuente de Poder,COREREACTORII1200G-BKCUS,"Fuente de Poder XPG COREREACTORII1200G-BKCUS 80 PLUS Gold, Modular, 24-pin ATX, 135mm, 1200W",1,3300,3300,4719,4719
8/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Gabinete,0-761345-10033-5,"Gabinete Antec C5 Midi Tower, Atx, Itx, Micro Atx, 7x Vent Argb, Negro",1,1700,1700,2431,2431
9/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
10/VE-Z1-2902,2025/VE-Z1-2902,VE-Z1-2902,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Procesador,100-100000743BOX,"Procesador Amd Ryzen 7 5700, Am4, 3.7 Ghz Octa Core, 8 Nucleos, L3 16mb, Sin Graficos Incluidos",1,2200,2200,3146,3146
2/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Motherboard,PRIME B550M-A AC,"Tarjeta Madre Asus Prime B550m-a Ac, Amd Am4, Micro Atx",1,1600,1600,2288,2288
3/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,GPU,GV-N4060WF2OC-8GD,"Tarjeta De Video Gigabyte GeForce RTX 4060 Windforce Oc 8g GeForce, 8gb, 128 Bit, Gddr6, Pci Express 4.0",1,6300,6300,8316,8316
4/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,RAM,KF432C16BB/32,"Memoria Ram Dimm Kingston Fury Beast 32gb Ddr4, 3200 Mhz, Negro",1,1000,1000,1430,1430
5/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,1000,1000,1430,1430
7/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Fuente de Poder,GP-P650G-US,"Fuente De Poder Gigabyte, 80plus Gold, 650w, P650g, Negra",1,1000,1000,1430,1430
8/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Gabinete,,Gabinete Gamer Mini Torre | Tank Pro Evo GM955 | Max MB M-ATX Ultra Wide Panel Izq Cristal + Frente Cristal + 1xUSB 3.0 + 1xUSB tipo C 3xFan ARGB,1,900,900,1287,1287
9/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-2903,2025/VE-Z1-2903,VE-Z1-2903,29/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,300,300,429,429
1/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Procesador,100-100000591WOF,"Procesador Amd Ryzen 7 7700x, Socket Am5, 4.5 Ghz, 32-bit, 40mb Cache, No Incluye Disipador",1,5000,5000,7150,7150
2/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Motherboard,B650 AERO G_OP,"Tarjeta Madre Gigabyte B650 Aero G, Skt Am5, 4 Ddr5-sdram, 1 M.2, Wi-fi, Bluetooth",1,4000,4000,5720,5720
3/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,GPU,G5070-12S2C,"Tarjeta De Video Msi GeForce RTX 5070 Shadow 2x Oc, 12 Gb, Reflex, 192 Bit, Gddr7, Pcie X16 5.0",1,11900,11900,15708,15708
4/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,RAM,KF556C36BBEA-16,"Memoria Ram Kingston Fury Beast Disipador Rgb, 16gb Ddr5, 5600mhz, Xmp+expo",2,800,800,1144,2288
5/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,SSD,SNV3S/1000G,"Ssd Kingston Nv3 1tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 4000 Mb/s",1,900,900,1287,1287
6/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,HDD 1,SNV3S/2000G,"Ssd Kingston Nv3 2 Tb, M.2, Pci Express 4.0, Lectura 6000 Mb/s, Escritura 5000 Mb/s",1,1800,1800,2574,2574
7/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Disipador,MLW-D36M-A18PZ-R1,"Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1400,1400,2002,2002
8/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Fuente de Poder,G12-GC-850,"Fuente De Poder Seasonic G12 Gc 850w Gold, Direct Output",1,1500,1500,2145,2145
9/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Gabinete,DEFENDER PRO-BKCWW,"Gabinete Xpg Defender Pro, Cristal Templado , Argb Led, 3xargb Vento 120mm, Color Negro",1,1300,1300,1859,1859
10/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
11/VE-Z1-2904,2025/VE-Z1-2904,VE-Z1-2904,30/05/2025,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,0,0,0,0
1/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,Procesador,100-100001488BOX,"Procesador Amd Ryzen 5 5600gt, Am4, 4.6 Ghz, Cache 16 Mb, Disipador Wraith Stealth, Graficos Radeon",1,2100,2100,3003,3003
2/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,Motherboard,PRIME B550M-A AC,"Tarjeta Madre Asus Prime B550m-a Ac, Amd Am4, Micro Atx",1,1700,1700,2431,2431
3/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,RAM,AX4U320016G16A-SB10,"Memoria Ram Xpg Gammix D10 Black, Ddr4, 16gb 3200mhz",1,600,600,858,858
4/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,SSD,ALEG-700-512GCS,"Ssd Adata Legend 700, 512gb, Gen3, M.2, Pcie 3.0 Lectura 2000 Mb/s, Escritura 1600 Mb/s",1,700,700,1001,1001
5/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,Gabinete,AC-933063,"Gabinete Acteck Kioto Gc220 Micro Tower, Micro Atx, Mini Itx, Ventana De Acrilico, Fuente 500w, Negro",1,500,500,715,715
6/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,Sistema operativo,Z1INSSO10,Windows 10/11,1,0,0,0,0
7/VE-Z1-2905,2025/VE-Z1-2905,VE-Z1-2905,30/05/2025,Teclado y ratón,AC-928984,"Kit Teclado Y Mouse Acteck Mk210 Alambrico, Usb, Negro",1,200,200,286,286
